number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at
INC0002156,Resolved,False,3,3,14,True,Caller168,Operator28,2023-11-05 05:11:00,Operator9,2023-11-05 05:13:00,Analyst3,2023-11-06 08:41:49,Phone,Elazığ Plant,Network,VPN,Performance Degradation,1 - High,3 - Low,3 - Moderate,Security Operations,Analyst10,False,True,Send Email,,,,,Solved (Permanently),Resolver35,2023-11-06 04:09:15,2023-11-06 08:41:49
INC0002157,Resolved,False,4,0,9,False,Caller89,Operator1,2023-03-04 15:49:00,Operator26,2023-03-04 15:51:00,Analyst36,2023-03-17 23:20:03,Email,Data Center Beta,Hardware,Laptop,Performance Degradation,3 - Low,2 - Medium,4 - Low,Data Center Operations,Analyst35,False,False,Send SMS,PRB0000492,,,,Not Solved (Not Reproducible),Resolver27,2023-03-16 05:01:58,2023-03-17 23:20:03
INC0002158,Active,True,3,0,10,True,Caller119,Operator3,2024-11-02 22:16:00,Operator30,2024-11-02 22:20:00,Analyst45,2024-11-04 12:58:42,IVR,Ankara Office,Hardware,Desktop,Error Message,2 - Medium,3 - Low,4 - Low,Cloud Services,Analyst24,False,True,Send SMS,,,,,,,,
INC0002159,Resolved,False,0,0,1,True,Caller117,Operator13,2023-10-04 19:01:00,Operator6,2023-10-04 19:01:00,Analyst48,2023-10-08 19:09:25,Phone,Bandırma HQ,Software,Office Suite,Login Issue,3 - Low,3 - Low,4 - Low,Cloud Services,Analyst40,True,False,Send Email,PRB0000288,,,,Solved (Permanently),Resolver11,2023-10-07 03:07:49,2023-10-08 19:09:25
INC0002160,Resolved,False,2,3,6,True,Caller171,Operator12,2023-02-18 20:12:00,Operator26,2023-02-18 20:12:00,Analyst28,2023-02-21 23:42:26,Direct Opening,Data Center Alpha,Network,Connectivity,Data Loss,3 - Low,3 - Low,4 - Low,Database Admin,Analyst37,False,True,Send Email,,,,,Not Solved (Too Costly),Resolver9,2023-02-20 19:37:18,2023-02-21 23:42:26
INC0002161,Closed,False,0,0,5,False,Caller188,Operator12,2024-05-19 05:13:00,Operator16,2024-05-19 05:13:00,Analyst5,2024-05-23 03:54:38,Direct Opening,İzmir Office,Inquiry / Help,Training,Intermittent Failure,2 - Medium,1 - High,2 - High,End User Support,Analyst13,False,True,Send Email,PRB0000075,,Vendor1,,Not Solved (Too Costly),Resolver36,2024-05-22 21:05:20,2024-05-23 03:54:38
INC0002162,Resolved,False,0,0,14,True,Caller192,Operator8,2023-03-21 15:27:00,Operator24,2023-03-21 15:32:00,Analyst17,2023-03-23 15:30:31,Email,Ankara Office,Database,Backup,Configuration Error,2 - Medium,3 - Low,4 - Low,Service Desk,Analyst27,False,True,Do Not Notify,PRB0000356,,,,Solved (Permanently),Resolver27,2023-03-21 22:46:06,2023-03-23 15:30:31
INC0002163,Resolved,False,1,1,17,True,Caller181,Operator23,2023-10-25 09:50:00,Operator23,2023-10-25 09:50:00,Analyst24,2023-10-31 02:08:30,IVR,Ankara Office,Network,Wireless,Intermittent Failure,3 - Low,3 - Low,4 - Low,Cloud Services,Analyst14,False,True,Send Email,PRB0000047,,,,Not Solved (Too Costly),Resolver14,2023-10-30 13:22:09,2023-10-31 02:08:30
INC0002164,Closed,False,1,0,8,True,Caller127,Operator13,2023-09-04 19:59:00,Operator13,2023-09-04 20:02:00,Analyst29,2023-09-07 17:26:24,Self Service,İzmir Office,Network,Wireless,Cannot Access,2 - Medium,2 - Medium,3 - Moderate,Security Operations,Analyst45,True,False,Send SMS,,,,,Solved (Permanently),Resolver14,2023-09-06 19:19:55,2023-09-07 17:26:24
INC0002165,Resolved,False,0,3,15,False,Caller163,Operator5,2023-06-20 17:49:00,Operator4,2023-06-20 17:50:00,Analyst20,2023-07-02 22:19:44,IVR,İzmir Office,Hardware,Laptop,System Slow,2 - Medium,3 - Low,4 - Low,Service Desk,Analyst19,True,False,Send SMS,PRB0000028,,,,Closed/Resolved by Caller,Resolver36,2023-07-01 04:27:40,2023-07-02 22:19:44
INC0002166,Resolved,False,0,0,10,False,Caller193,Operator2,2023-07-16 21:23:00,Operator2,2023-07-16 21:23:00,Analyst21,2023-07-22 13:03:30,IVR,İstanbul Regional,Network,DNS,Data Loss,2 - Medium,2 - Medium,3 - Moderate,Network Operations,Analyst2,True,False,Do Not Notify,,,Vendor15,,Solved (Work Around),Resolver21,2023-07-21 13:57:25,2023-07-22 13:03:30
INC0002167,Resolved,False,0,0,6,False,Caller150,Operator11,2023-10-06 19:07:00,Operator1,2023-10-06 19:08:00,Analyst13,2023-10-12 11:01:30,Phone,Elazığ Plant,Database,Backup,Service Unavailable,1 - High,3 - Low,3 - Moderate,Infrastructure,Analyst22,False,False,Do Not Notify,PRB0000138,RFC0000178,,,Not Solved (Too Costly),Resolver26,2023-10-11 01:58:50,2023-10-12 11:01:30
INC0002168,Resolved,False,0,0,12,False,Caller91,Operator7,2023-12-13 18:58:00,Operator18,2023-12-13 18:59:00,Analyst13,2023-12-15 08:22:42,IVR,İzmir Office,Database,Performance,Data Loss,1 - High,1 - High,1 - Critical,Security Operations,Analyst45,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver35,2023-12-15 02:08:47,2023-12-15 08:22:42
INC0002169,Closed,False,0,0,14,True,Caller196,Operator29,2023-05-04 10:06:00,Operator9,2023-05-04 10:08:00,Analyst23,2023-05-05 07:58:08,Phone,İstanbul Regional,Database,Query,Performance Degradation,2 - Medium,2 - Medium,3 - Moderate,Infrastructure,Analyst41,False,False,Do Not Notify,PRB0000055,,,,Solved (Permanently),Resolver12,2023-05-05 07:16:26,2023-05-05 07:58:08
INC0002170,Awaiting Vendor,True,5,0,9,False,Caller67,Operator1,2023-11-14 14:16:00,Operator25,2023-11-14 14:21:00,Analyst25,2023-11-19 15:58:44,Phone,İzmir Office,Database,Replication,Data Loss,3 - Low,2 - Medium,4 - Low,Cloud Services,Analyst47,True,True,Do Not Notify,,,,,,,,
INC0002171,Resolved,False,3,0,7,True,Caller55,Operator23,2023-10-16 16:59:00,Operator8,2023-10-16 17:02:00,Analyst28,2023-10-19 01:26:48,Direct Opening,Ankara Office,Network,VPN,Service Unavailable,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst23,True,True,Send Email,,,,,Solved (Work Around),Resolver22,2023-10-17 05:13:06,2023-10-19 01:26:48
INC0002172,Closed,False,0,3,9,False,Caller197,Operator17,2023-12-02 16:32:00,Operator16,2023-12-02 16:37:00,Analyst40,2023-12-15 14:29:17,Phone,Remote - VPN,Hardware,Peripheral,System Slow,2 - Medium,3 - Low,4 - Low,End User Support,Analyst14,True,True,Do Not Notify,PRB0000129,,,,Not Solved (Not Reproducible),Resolver25,2023-12-15 10:15:12,2023-12-15 14:29:17
INC0002173,Resolved,False,0,0,10,False,Caller118,Operator11,2023-09-12 20:27:00,Operator10,2023-09-12 20:30:00,Analyst32,2023-09-19 13:07:18,Phone,İzmir Office,Database,Access,Service Unavailable,1 - High,3 - Low,3 - Moderate,Database Admin,Analyst6,False,True,Send Email,,,,,Closed/Resolved by Caller,Resolver15,2023-09-18 04:00:32,2023-09-19 13:07:18
INC0002174,Resolved,False,3,0,13,False,Caller195,Operator26,2024-08-06 16:10:00,Operator13,2024-08-06 16:13:00,Analyst1,2024-08-20 23:26:26,Self Service,Bandırma HQ,Hardware,Peripheral,Error Message,3 - Low,3 - Low,4 - Low,DevOps Team,Analyst43,False,False,Do Not Notify,,RFC0000072,,,Solved (Work Around),Resolver16,2024-08-19 10:33:17,2024-08-20 23:26:26
INC0002175,Active,True,3,1,11,False,Caller80,Operator7,2023-12-12 23:33:00,Operator25,2023-12-12 23:34:00,Analyst38,2023-12-18 17:30:17,Email,İstanbul Regional,Inquiry / Help,Training,Login Issue,3 - Low,2 - Medium,4 - Low,Cloud Services,Analyst2,False,True,Send Email,PRB0000361,,,,,,,
INC0002176,Closed,False,2,1,17,True,Caller50,Operator22,2024-09-05 12:37:00,Operator4,2024-09-05 12:39:00,Analyst42,2024-09-11 10:34:38,Direct Opening,Data Center Alpha,Database,Query,Security Alert,3 - Low,2 - Medium,4 - Low,Cloud Services,Analyst24,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver39,2024-09-10 14:26:06,2024-09-11 10:34:38
INC0002177,Closed,False,4,0,16,True,Caller151,Operator9,2024-10-18 21:18:00,Operator4,2024-10-18 21:20:00,Analyst47,2024-10-26 15:13:36,Email,Data Center Alpha,Network,Wireless,Data Loss,3 - Low,3 - Low,4 - Low,Security Operations,Analyst44,False,False,Do Not Notify,PRB0000278,,,,Not Solved (Not Reproducible),Resolver3,2024-10-25 10:13:16,2024-10-26 15:13:36
INC0002178,Resolved,False,0,0,9,False,Caller35,Operator22,2023-04-30 16:28:00,Operator22,2023-04-30 16:33:00,Analyst34,2023-05-06 10:37:49,Self Service,Ankara Office,Software,ERP,Error Message,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst8,True,False,Do Not Notify,,RFC0000045,,,Closed/Resolved by Caller,Resolver37,2023-05-05 11:59:05,2023-05-06 10:37:49
INC0002179,Closed,False,2,0,9,True,Caller88,Operator4,2024-01-17 11:10:00,Operator28,2024-01-17 11:10:00,Analyst33,2024-01-23 19:30:22,Email,Data Center Beta,Database,Backup,System Slow,3 - Low,3 - Low,4 - Low,Security Operations,Analyst30,True,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver2,2024-01-21 21:31:38,2024-01-23 19:30:22
INC0002180,Resolved,False,5,2,18,False,Caller169,Operator15,2024-01-22 00:11:00,Operator20,2024-01-22 00:11:00,Analyst43,2024-02-04 14:12:00,Self Service,İzmir Office,Hardware,Laptop,Login Issue,3 - Low,2 - Medium,4 - Low,Cloud Services,Analyst41,True,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver12,2024-02-03 00:44:03,2024-02-04 14:12:00
INC0002181,Active,True,3,0,13,True,Caller9,Operator6,2023-08-27 19:38:00,Operator12,2023-08-27 19:38:00,Analyst41,2023-08-28 19:58:29,Direct Opening,Ankara Office,Inquiry / Help,Training,Performance Degradation,2 - Medium,2 - Medium,3 - Moderate,DevOps Team,Analyst21,False,False,Do Not Notify,,,,,,,,
INC0002182,Closed,False,0,0,14,False,Caller176,Operator8,2024-05-30 07:57:00,Operator15,2024-05-30 08:00:00,Analyst2,2024-06-04 20:29:15,IVR,İstanbul Regional,Hardware,Peripheral,Error Message,1 - High,3 - Low,3 - Moderate,Application Support,Analyst4,True,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver31,2024-06-03 22:59:12,2024-06-04 20:29:15
INC0002183,Closed,False,3,0,12,True,Caller190,Operator13,2024-03-16 14:08:00,Operator7,2024-03-16 14:12:00,Analyst32,2024-03-18 10:20:31,Self Service,Data Center Beta,Network,Connectivity,System Slow,2 - Medium,2 - Medium,3 - Moderate,Application Support,Analyst42,True,True,Do Not Notify,,,,,Solved (Permanently),Resolver9,2024-03-17 03:50:51,2024-03-18 10:20:31
INC0002184,Resolved,False,0,0,7,False,Caller85,Operator18,2024-02-01 04:32:00,Operator11,2024-02-01 04:35:00,Analyst12,2024-02-09 11:40:05,Email,Data Center Beta,Software,Office Suite,Intermittent Failure,2 - Medium,2 - Medium,3 - Moderate,Network Operations,Analyst29,True,False,Do Not Notify,,RFC0000076,Vendor13,,Not Solved (Not Reproducible),Resolver36,2024-02-07 13:14:20,2024-02-09 11:40:05
INC0002185,Closed,False,2,0,8,True,Caller4,Operator28,2024-07-24 13:51:00,Operator1,2024-07-24 13:55:00,Analyst39,2024-08-01 16:22:37,IVR,Bandırma HQ,Database,Performance,Intermittent Failure,3 - Low,2 - Medium,4 - Low,Security Operations,Analyst43,False,True,Send Email,,,Vendor3,,Not Solved (Not Reproducible),Resolver15,2024-07-31 08:08:37,2024-08-01 16:22:37
INC0002186,Resolved,False,1,0,4,False,Caller14,Operator4,2023-10-22 21:06:00,Operator12,2023-10-22 21:06:00,Analyst36,2023-10-30 22:38:22,Phone,İzmir Office,Network,Firewall,Cannot Access,2 - Medium,2 - Medium,3 - Moderate,Service Desk,Analyst33,True,False,Do Not Notify,PRB0000223,,,,Solved (Permanently),Resolver23,2023-10-29 01:09:14,2023-10-30 22:38:22
INC0002187,Resolved,False,4,1,20,False,Caller190,Operator28,2023-05-11 12:56:00,Operator7,2023-05-11 12:57:00,Analyst32,2023-05-18 15:09:32,IVR,Data Center Alpha,Network,Firewall,Configuration Error,3 - Low,1 - High,3 - Moderate,Service Desk,Analyst43,True,False,Send Email,,,,,Solved (Permanently),Resolver27,2023-05-17 06:10:02,2023-05-18 15:09:32
INC0002188,Resolved,False,2,0,12,True,Caller6,Operator9,2023-10-24 08:22:00,Operator7,2023-10-24 08:22:00,Analyst34,2023-10-29 15:28:59,Direct Opening,İstanbul Regional,Software,ERP,Performance Degradation,2 - Medium,3 - Low,4 - Low,Application Support,Analyst7,False,True,Send Email,,,,,Not Solved (Not Reproducible),Resolver11,2023-10-28 07:49:52,2023-10-29 15:28:59
INC0002189,Resolved,False,2,0,16,True,Caller99,Operator12,2023-06-08 17:41:00,Operator18,2023-06-08 17:46:00,Analyst45,2023-06-11 03:03:00,Email,Remote - VPN,Software,Application,Error Message,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst16,True,False,Send Email,,,,,Not Solved (Too Costly),Resolver40,2023-06-10 20:24:37,2023-06-11 03:03:00
INC0002190,Closed,False,2,0,12,False,Caller27,Operator6,2023-10-02 18:48:00,Operator21,2023-10-02 18:51:00,Analyst16,2023-10-15 17:17:10,Direct Opening,Ankara Office,Inquiry / Help,How To,Data Loss,2 - Medium,3 - Low,4 - Low,Data Center Operations,Analyst17,True,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver17,2023-10-14 17:41:14,2023-10-15 17:17:10
INC0002191,Resolved,False,2,0,16,True,Caller85,Operator30,2023-09-15 03:41:00,Operator22,2023-09-15 03:46:00,Analyst3,2023-09-23 17:18:47,Email,Data Center Alpha,Software,Operating System,System Slow,3 - Low,2 - Medium,4 - Low,Network Operations,Analyst5,True,False,Do Not Notify,,RFC0000131,Vendor15,,Closed/Resolved by Caller,Resolver39,2023-09-21 23:08:51,2023-09-23 17:18:47
INC0002192,Closed,False,2,0,16,True,Caller59,Operator25,2024-07-06 11:44:00,Operator27,2024-07-06 11:49:00,Analyst44,2024-07-07 10:19:55,Email,Remote - VPN,Hardware,Monitor,Intermittent Failure,2 - Medium,2 - Medium,3 - Moderate,End User Support,Analyst9,True,True,Do Not Notify,,RFC0000023,Vendor5,,Not Solved (Not Reproducible),Resolver9,2024-07-06 21:01:42,2024-07-07 10:19:55
INC0002193,Resolved,False,0,3,12,True,Caller192,Operator17,2024-02-16 19:57:00,Operator21,2024-02-16 20:01:00,Analyst31,2024-02-20 16:33:26,IVR,Ankara Office,Hardware,Laptop,Service Unavailable,2 - Medium,2 - Medium,3 - Moderate,Security Operations,Analyst16,False,False,Do Not Notify,PRB0000189,,,,Closed/Resolved by Caller,Resolver13,2024-02-18 23:45:25,2024-02-20 16:33:26
INC0002194,Active,True,0,0,15,True,Caller19,Operator19,2023-03-22 16:36:00,Operator22,2023-03-22 16:37:00,Analyst39,2023-03-22 21:37:06,Phone,İstanbul Regional,Network,Firewall,Configuration Error,2 - Medium,1 - High,2 - High,End User Support,Analyst29,True,True,Do Not Notify,,,,,,,,
INC0002195,Closed,False,1,0,2,True,Caller171,Operator1,2023-07-17 22:42:00,Operator16,2023-07-17 22:44:00,Analyst17,2023-07-23 18:52:07,IVR,Data Center Beta,Inquiry / Help,Account Access,Error Message,2 - Medium,3 - Low,4 - Low,Application Support,Analyst38,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver29,2023-07-22 10:50:36,2023-07-23 18:52:07
INC0002196,Resolved,False,0,0,15,False,Caller120,Operator14,2024-01-23 05:02:00,Operator19,2024-01-23 05:04:00,Analyst46,2024-02-01 15:27:40,IVR,Data Center Beta,Inquiry / Help,How To,Cannot Access,3 - Low,2 - Medium,4 - Low,Database Admin,Analyst24,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver36,2024-02-01 03:22:37,2024-02-01 15:27:40
INC0002197,Closed,False,2,1,17,True,Caller112,Operator6,2024-10-11 23:13:00,Operator20,2024-10-11 23:16:00,Analyst25,2024-10-14 13:30:55,IVR,Elazığ Plant,Hardware,Desktop,Configuration Error,2 - Medium,2 - Medium,3 - Moderate,Application Support,Analyst17,True,True,Send Email,,,,,Not Solved (Not Reproducible),Resolver19,2024-10-12 20:36:04,2024-10-14 13:30:55
INC0002198,Resolved,False,0,0,14,False,Caller190,Operator8,2024-02-08 08:40:00,Operator7,2024-02-08 08:45:00,Analyst47,2024-02-13 21:57:20,Phone,Ankara Office,Database,Query,Data Loss,2 - Medium,2 - Medium,3 - Moderate,Database Admin,Analyst7,False,False,Send SMS,,,,,Not Solved (Too Costly),Resolver17,2024-02-11 22:43:23,2024-02-13 21:57:20
INC0002199,Closed,False,0,2,4,False,Caller109,Operator24,2023-12-26 07:00:00,Operator22,2023-12-26 07:02:00,Analyst46,2023-12-31 09:31:00,IVR,Ankara Office,Network,DNS,Service Unavailable,2 - Medium,1 - High,2 - High,End User Support,Analyst4,True,True,Do Not Notify,,RFC0000113,,,Solved (Work Around),Resolver8,2023-12-29 09:39:49,2023-12-31 09:31:00
INC0002200,Closed,False,4,1,17,False,Caller144,Operator22,2023-05-17 07:58:00,Operator19,2023-05-17 07:58:00,Analyst7,2023-05-23 11:44:58,IVR,Bandırma HQ,Database,Replication,Security Alert,1 - High,3 - Low,3 - Moderate,DevOps Team,Analyst33,True,False,Send Email,,,,,Solved (Work Around),Resolver2,2023-05-22 15:38:53,2023-05-23 11:44:58
INC0002201,Closed,False,1,1,11,False,Caller179,Operator26,2024-07-29 06:28:00,Operator14,2024-07-29 06:31:00,Analyst4,2024-08-09 14:33:07,Phone,Remote - VPN,Hardware,Desktop,System Slow,2 - Medium,3 - Low,4 - Low,Service Desk,Analyst34,False,False,Send Email,,,,,Not Solved (Not Reproducible),Resolver5,2024-08-09 03:43:06,2024-08-09 14:33:07
INC0002202,Resolved,False,1,0,9,False,Caller16,Operator22,2024-03-23 23:50:00,Operator19,2024-03-23 23:54:00,Analyst28,2024-03-26 00:26:41,Direct Opening,İstanbul Regional,Hardware,Laptop,Configuration Error,1 - High,1 - High,1 - Critical,Database Admin,Analyst2,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver16,2024-03-25 04:58:03,2024-03-26 00:26:41
INC0002203,Resolved,False,3,0,7,True,Caller99,Operator29,2023-08-13 12:42:00,Operator5,2023-08-13 12:44:00,Analyst24,2023-08-17 00:58:06,IVR,İzmir Office,Inquiry / Help,Password Reset,Performance Degradation,3 - Low,3 - Low,4 - Low,Application Support,Analyst48,True,True,Do Not Notify,,RFC0000138,,,Not Solved (Too Costly),Resolver11,2023-08-16 14:01:07,2023-08-17 00:58:06
INC0002204,Resolved,False,2,1,16,False,Caller97,Operator3,2023-10-16 08:17:00,Operator17,2023-10-16 08:20:00,Analyst40,2023-10-18 08:55:23,Email,Elazığ Plant,Database,Performance,Login Issue,1 - High,1 - High,1 - Critical,DevOps Team,Analyst28,False,True,Send SMS,,,,,Solved (Permanently),Resolver5,2023-10-17 05:26:03,2023-10-18 08:55:23
INC0002205,Resolved,False,0,0,5,False,Caller43,Operator25,2024-07-20 10:35:00,Operator22,2024-07-20 10:38:00,Analyst43,2024-08-01 15:27:57,IVR,İzmir Office,Inquiry / Help,How To,Security Alert,3 - Low,3 - Low,4 - Low,Data Center Operations,Analyst44,True,True,Do Not Notify,,,Vendor2,,Closed/Resolved by Caller,Resolver16,2024-07-31 20:59:46,2024-08-01 15:27:57
INC0002206,Closed,False,4,0,12,True,Caller59,Operator15,2023-08-07 01:29:00,Operator24,2023-08-07 01:30:00,Analyst30,2023-08-09 23:22:39,Self Service,Data Center Alpha,Software,Application,Data Loss,3 - Low,1 - High,3 - Moderate,Network Operations,Analyst2,False,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver1,2023-08-08 18:28:40,2023-08-09 23:22:39
INC0002207,Closed,False,0,0,3,True,Caller96,Operator11,2023-07-17 23:24:00,Operator10,2023-07-17 23:26:00,Analyst40,2023-07-22 21:05:47,Self Service,Elazığ Plant,Inquiry / Help,How To,Error Message,3 - Low,2 - Medium,4 - Low,DevOps Team,Analyst22,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver21,2023-07-21 09:57:46,2023-07-22 21:05:47
INC0002208,Resolved,False,1,0,3,True,Caller32,Operator22,2024-06-24 21:54:00,Operator21,2024-06-24 21:54:00,Analyst45,2024-06-29 15:32:36,Email,Data Center Beta,Hardware,Desktop,Error Message,3 - Low,3 - Low,4 - Low,Application Support,Analyst45,False,False,Send Email,,,,,Solved (Permanently),Resolver14,2024-06-28 00:48:05,2024-06-29 15:32:36
INC0002209,Resolved,False,0,0,10,False,Caller55,Operator29,2024-01-16 07:40:00,Operator8,2024-01-16 07:41:00,Analyst14,2024-01-21 07:13:20,Phone,İzmir Office,Hardware,Laptop,Cannot Access,3 - Low,1 - High,3 - Moderate,DevOps Team,Analyst42,True,False,Send Email,PRB0000010,,,,Closed/Resolved by Caller,Resolver10,2024-01-19 23:24:55,2024-01-21 07:13:20
INC0002210,Closed,False,1,1,8,True,Caller130,Operator23,2024-07-30 02:26:00,Operator18,2024-07-30 02:31:00,Analyst1,2024-07-31 22:53:19,Self Service,Data Center Beta,Inquiry / Help,Password Reset,Configuration Error,2 - Medium,2 - Medium,3 - Moderate,Data Center Operations,Analyst28,True,False,Do Not Notify,,RFC0000072,,,Not Solved (Not Reproducible),Resolver18,2024-07-31 14:17:07,2024-07-31 22:53:19
INC0002211,Resolved,False,4,0,15,True,Caller198,Operator16,2023-06-12 14:41:00,Operator1,2023-06-12 14:43:00,Analyst10,2023-06-19 10:30:58,Direct Opening,Bandırma HQ,Inquiry / Help,Training,Configuration Error,3 - Low,3 - Low,4 - Low,Infrastructure,Analyst17,True,True,Send SMS,,,,,Solved (Permanently),Resolver20,2023-06-18 01:22:09,2023-06-19 10:30:58
INC0002212,Closed,False,0,1,8,False,Caller107,Operator22,2024-04-19 20:34:00,Operator17,2024-04-19 20:38:00,Analyst47,2024-05-01 03:01:57,Phone,Ankara Office,Inquiry / Help,Account Access,System Slow,3 - Low,2 - Medium,4 - Low,Application Support,Analyst18,False,False,Send SMS,,,,,Solved (Work Around),Resolver12,2024-04-29 08:02:44,2024-05-01 03:01:57
INC0002213,Closed,False,0,0,5,True,Caller169,Operator14,2024-03-02 14:13:00,Operator13,2024-03-02 14:15:00,Analyst24,2024-03-03 23:41:54,Direct Opening,Ankara Office,Network,DNS,Login Issue,1 - High,3 - Low,3 - Moderate,Service Desk,Analyst34,False,False,Do Not Notify,,,Vendor14,,Solved (Permanently),Resolver12,2024-03-03 04:06:55,2024-03-03 23:41:54
